업소 명,자치구 명,업태 명,지도 Y좌표,지도 X좌표,도로명주소
수서동샤브샤브,강남구,한식,37.48622566,127.0994734,서울특별시 강남구 광평로46길
꼬뜨도르,강남구,경양식,37.50069448,127.0291005,서울특별시 강남구 강남대로94길
일미원,강남구,한식,37.48622566,127.0994734,서울특별시 강남구 광평로46길
신의주찹쌀순대,강남구,한식,37.51309617,127.0647483,서울특별시 강남구 봉은사로112길
홍콩반점0410,강남구,한식,37.5016248,127.0270833,서울특별시 강남구 강남대로100길
빅플라토,강남구,경양식,37.50225906,127.0273052,서울특별시 강남구 강남대로102길
25카츠,강남구,경양식,37.49554769,127.0300665,서울특별시 강남구 테헤란로4길
참숯골,강남구,한식,37.50622664,127.0291569,서울특별시 강남구 봉은사로
더가든,강남구,경양식,37.50480705,127.0275323,서울특별시 강남구 봉은사로
이남장영동점,강남구,한식,37.5136045,127.0644592,서울특별시 강남구 봉은사로108길
더리츠빠,강남구,경양식,37.50480705,127.0275323,서울특별시 강남구 봉은사로
스미즈,강남구,일식,37.50194095,127.0427037,서울특별시 강남구 언주로
일치프리아니,강남구,경양식,37.5273646,127.0274365,서울특별시 강남구 압구정로
횡성한우고향,강남구,한식,37.51433227,127.0648897,서울특별시 강남구 영동대로106길
샤델리,강남구,경양식,37.52673073,127.0387493,서울특별시 강남구 언주로172길
최가네버섯매운탕칼국수,강남구,한식,37.52545509,127.0382056,서울특별시 강남구 도산대로51길
신사면옥,강남구,한식,37.52247186,127.0353217,서울특별시 강남구 도산대로
본가신의주찹쌀순대전문점,강남구,한식,37.51480439,127.0649082,서울특별시 강남구 봉은사로
꽃지삼성,강남구,한식,37.5142223,127.0616184,서울특별시 강남구 봉은사로
강릉옛날집 감자바우,강남구,한식,37.52678651,127.0330928,서울특별시 강남구 언주로
한일관,강남구,한식,37.52778138,127.0324959,서울특별시 강남구 압구정로38길
전주비빔밥,강남구,한식,37.51294514,127.0571156,서울특별시 강남구 봉은사로
강가,강남구,경양식,37.52608483,127.0288841,서울특별시 강남구 논현로
닐리파스타앤피자,강남구,한식,37.52586173,127.0274088,서울특별시 강남구 논현로175길
(주)바른손 베니건스코엑스점,강남구,경양식,37.51294514,127.0571156,서울특별시 강남구 봉은사로
치폴라로쏘 삼성점,강남구,경양식,37.51530413,127.0604067,서울특별시 강남구 영동대로114길
울릉도선장,강남구,일식,37.51349067,127.0542928,서울특별시 강남구 봉은사로
요코즈나,강남구,일식,37.51410748,127.0531531,서울특별시 강남구 삼성로
스시히로바,강남구,일식,37.51496547,127.0526243,서울특별시 강남구 삼성로
혜교,강남구,경양식,37.51561075,127.0522719,서울특별시 강남구 삼성로
시골맷돌순두부,강남구,분식,37.5096319,127.059443,서울특별시 강남구 테헤란로87길
톰볼라,강남구,경양식,37.51087549,127.0658413,서울특별시 강남구 테헤란로113길
라스칼라,강남구,경양식,37.51020596,127.0643703,서울특별시 강남구 테헤란로103길
더베일리하우스,강남구,경양식,37.50992909,127.0631848,서울특별시 강남구 영동대로
델리,강남구,한식,37.51023419,127.0585975,서울특별시 강남구 테헤란로87길
브루스케타코엑스점엔즐,강남구,경양식,37.51294514,127.0571156,서울특별시 강남구 봉은사로
전주비빔밥,강남구,한식,37.5096319,127.059443,서울특별시 강남구 테헤란로87길
어삼국지,강남구,한식,37.5096319,127.059443,서울특별시 강남구 테헤란로87길
의림지추어탕,강남구,한식,37.5096319,127.059443,서울특별시 강남구 테헤란로87길
동경,강남구,분식,37.5103555,127.0610225,서울특별시 강남구 영동대로
쇼군라-멘,강남구,일식,37.5103555,127.0610225,서울특별시 강남구 영동대로
코엑스 뽀모도로,강남구,경양식,37.51182328,127.0591597,서울특별시 강남구 영동대로
솜리,강남구,한식,37.5086154,127.0597634,서울특별시 강남구 테헤란로
테리야끼,강남구,분식,37.5103555,127.0610225,서울특별시 강남구 영동대로
남도여수,강남구,일식,37.50931612,127.0566333,서울특별시 강남구 테헤란로81길
초원,강남구,한식,37.50959378,127.0563258,서울특별시 강남구 테헤란로81길
포사이공,강남구,분식,37.51064559,127.0574848,서울특별시 강남구 테헤란로87길
한국촌가마솥설렁탕,강남구,한식,37.51144959,127.0568656,서울특별시 강남구 봉은사로86길
목포뻘낙지,강남구,한식,37.51244836,127.0559027,서울특별시 강남구 봉은사로84길
요리명가,강남구,한식,37.50694878,127.0555955,서울특별시 강남구 테헤란로
해금강,강남구,한식,37.50671968,127.0521616,서울특별시 강남구 테헤란로69길
진미,강남구,한식,37.50632818,127.0490398,서울특별시 강남구 선릉로96길
천미향,강남구,중국식,37.5136045,127.0644592,서울특별시 강남구 봉은사로108길
배나무골,강남구,한식,37.48937703,127.0321988,서울특별시 강남구 강남대로
홀리차우 도곡점,강남구,중국식,37.48760497,127.0497557,서울특별시 강남구 언주로
사리원,강남구,한식,37.48540569,127.0426446,서울특별시 강남구 남부순환로
꽃담,강남구,한식,37.50861222,127.0657579,서울특별시 강남구 테헤란로108길
솜리,강남구,한식,37.5086154,127.0597634,서울특별시 강남구 테헤란로
소금창고,강남구,한식,37.50861222,127.0657579,서울특별시 강남구 테헤란로108길
현경,강남구,중국식,37.49962469,127.0641079,서울특별시 강남구 도곡로
하얀집,강남구,한식,37.5096319,127.059443,서울특별시 강남구 테헤란로87길
온더보더 코엑스 공항터미널점,강남구,경양식,37.5096319,127.059443,서울특별시 강남구 테헤란로87길
고바우,강남구,한식,37.49902025,127.0621804,서울특별시 강남구 도곡로
미스터피자,강남구,패스트푸드,37.5096319,127.059443,서울특별시 강남구 테헤란로87길
동원참치은마점,강남구,일식,37.50032367,127.0644749,서울특별시 강남구 도곡로
송정,강남구,한식,37.5103555,127.0610225,서울특별시 강남구 영동대로
스카이라운지,강남구,경양식,37.51294514,127.0571156,서울특별시 강남구 봉은사로
신의주 찹쌀순대,강남구,일식,37.506071,127.0596981,서울특별시 강남구 삼성로86길
남원관,강남구,한식,37.50600261,127.0595261,서울특별시 강남구 삼성로86길
모박사부대찌개,강남구,분식,37.5103555,127.0610225,서울특별시 강남구 영동대로
둥굴집,강남구,한식,37.50403439,127.0603524,서울특별시 강남구 역삼로
에렉스에프앤비(주)우노,강남구,경양식,37.5103555,127.0610225,서울특별시 강남구 영동대로
권서방네백암왕순대,강남구,한식,37.50687697,127.0622683,서울특별시 강남구 영동대로85길
(주)아모제마르쉐무역센터점,강남구,경양식,37.5103555,127.0610225,서울특별시 강남구 영동대로
금수강산,강남구,한식,37.50837815,127.0585327,서울특별시 강남구 삼성로92길
대한민국,강남구,한식,37.50653791,127.0628064,서울특별시 강남구 테헤란로98길
팬다,강남구,중국식,37.50845119,127.0565738,서울특별시 강남구 삼성로96길
히라메키다이닝,강남구,일식,37.50904222,127.056624,서울특별시 강남구 테헤란로81길
황태마을,강남구,한식,37.50939887,127.0569274,서울특별시 강남구 테헤란로83길
해우리삼성점,강남구,한식,37.50958937,127.0579907,서울특별시 강남구 테헤란로87길
산해연갈비알찜,강남구,한식,37.50715094,127.0621555,서울특별시 강남구 영동대로85길
프로간장게장,강남구,한식,37.51087682,127.0563042,서울특별시 강남구 테헤란로83길
태평양참치,강남구,일식,37.51068988,127.0553223,서울특별시 강남구 삼성로104길
(주)니하오마중원,강남구,중국식,37.50738516,127.0622235,서울특별시 강남구 테헤란로98길
아야진생태찌개,강남구,한식,37.51178576,127.0547621,서울특별시 강남구 삼성로108길
(주)푸드바스켓 치킨스타 삼성본점,강남구,통닭(치킨),37.5096369,127.0565973,서울특별시 강남구 삼성로100길
(주)이목촌,강남구,한식,37.50759144,127.0605815,서울특별시 강남구 테헤란로
강장금,강남구,한식,37.51258535,127.0558349,서울특별시 강남구 봉은사로84길
흑돈가,강남구,일식,37.51251664,127.0563145,서울특별시 강남구 봉은사로86길
회마루,강남구,일식,37.50629811,127.0595761,서울특별시 강남구 테헤란로86길
머구리,강남구,한식,37.50684238,127.0594634,서울특별시 강남구 테헤란로88길
후지,강남구,일식,37.50618656,127.0592412,서울특별시 강남구 삼성로86길
참부자설렁탕,강남구,한식,37.50586301,127.0575943,서울특별시 강남구 삼성로
공부가,강남구,중국식,37.50623038,127.0580741,서울특별시 강남구 테헤란로82길
산봉,강남구,한식,37.4975324,127.053562,서울특별시 강남구 선릉로62길
창포,강남구,한식,37.4976619,127.0541049,서울특별시 강남구 선릉로62길
향토길,강남구,한식,37.49795039,127.0537297,서울특별시 강남구 선릉로64길
굴마을굴국밥,강남구,한식,37.50172796,127.05252,서울특별시 강남구 선릉로76길
감포횟집,강남구,일식,37.50297281,127.0571351,서울특별시 강남구 역삼로
고메홈,강남구,한식,37.50360772,127.0558644,서울특별시 강남구 삼성로75길
류 퓨전포차,강남구,경양식,37.50271579,127.0517607,서울특별시 강남구 역삼로63길
왕산골뽕나무쟁이3호점,강남구,한식,37.50335003,127.0519285,서울특별시 강남구 역삼로65길
바바인디아포스코점,강남구,경양식,37.50581326,127.056133,서울특별시 강남구 테헤란로
담원,강남구,한식,37.50532366,127.0549655,서울특별시 강남구 테헤란로78길
고메고매,강남구,한식,37.50462124,127.0541823,서울특별시 강남구 삼성로85길
더차이나,강남구,한식,37.50477691,127.0526398,서울특별시 강남구 선릉로90길
삼다도,강남구,일식,37.50449626,127.0515855,서울특별시 강남구 테헤란로64길
흑다우,강남구,한식,37.49349291,127.059774,서울특별시 강남구 남부순환로
엠브이샤브샤브,강남구,한식,37.49334765,127.0619179,서울특별시 강남구 남부순환로
명동관전복세상,강남구,한식,37.49070518,127.0561443,서울특별시 강남구 남부순환로
대치동함흥면옥,강남구,한식,37.49727134,127.0569363,서울특별시 강남구 도곡로
삼성각,강남구,중국식,37.4971898,127.0614189,서울특별시 강남구 삼성로
와랑와랑 탑동,강남구,한식,37.51203443,127.0547668,서울특별시 강남구 삼성로108길
울돌목가는길,강남구,한식,37.51215713,127.0544095,서울특별시 강남구 삼성로
함경도 찹쌀순대,강남구,한식,37.50750061,127.0547047,서울특별시 강남구 테헤란로77길
등대,강남구,한식,37.50521004,127.0657277,서울특별시 강남구 영동대로
수릿골,강남구,한식,37.50674362,127.0550117,서울특별시 강남구 테헤란로
(주)어도,강남구,일식,37.52108715,127.0378233,서울특별시 강남구 선릉로145길
전주순대,강남구,한식,37.50659329,127.0527225,서울특별시 강남구 테헤란로69길
남원추어탕,강남구,한식,37.50693575,127.0525644,서울특별시 강남구 테헤란로69길
영동돌곱창,강남구,한식,37.52062996,127.0361624,서울특별시 강남구 언주로148길
꽃돼지,강남구,일식,37.50631271,127.051528,서울특별시 강남구 선릉로92길
한국관 군닭400,강남구,한식,37.48691494,127.0448933,서울특별시 강남구 남부순환로377길
신조선팔도,강남구,한식,37.5077468,127.0665669,서울특별시 강남구 테헤란로108길
한아름,강남구,한식,37.52062996,127.0361624,서울특별시 강남구 언주로148길
